prob,thr,atr_mult,n_trades,avg_net_return_pct,total_net_return_pct,win_rate,avg_net_return_ci_l,avg_net_return_ci_u,hold
0.8,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.005135643912481067,-4.2524729675978285e-05,12
0.8,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.0045923731111872845,1.565509846457891e-05,12
0.8,0.005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004814060976559208,-2.2738057205391545e-05,12
0.8,0.01,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004635170312289807,-8.616828733108382e-05,12
0.85,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004355872526969749,3.452799431167504e-05,12
0.85,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004708528478290853,-6.19927183300416e-05,12
0.85,0.005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004691823297978001,-0.00028022407121059247,12
0.85,0.01,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004510353344157439,-4.7470304003829554e-05,12
0.9,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.005156384154341079,-0.0004035254264301904,12
0.9,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004757429059786762,0.00019140485555666973,12
0.9,0.005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004677510882064787,-0.0002467486469554213,12
0.9,0.01,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004638103349536181,-0.00023558443002440356,12
0.95,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004599435248002442,5.559877039765469e-05,12
0.95,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004454807934367633,-5.7403987283107094e-05,12
0.95,0.005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004698396143138061,-1.861027047322567e-06,12
0.95,0.01,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.00469761961688865,-0.00010036256913564833,12
0.8,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003779435161058768,-0.0010478054661969068,4
0.8,0.002,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004021732502234562,-0.0011544887122470363,4
0.8,0.005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004088770670932334,-0.0010807223696697379,4
0.8,0.01,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.0038921371784928376,-0.0010439608636361923,4
0.85,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003927813983287036,-0.001029053470055186,4
0.85,0.002,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.0038594577049587716,-0.0010690357250041594,4
0.85,0.005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003767138372185907,-0.0012429831327786334,4
0.85,0.01,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.0040099506842909225,-0.0011129031885207844,4
0.9,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.0038216658299656033,-0.0011321857201180856,4
0.9,0.002,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003914513476154644,-0.001155416956345193,4
0.9,0.005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.00401920837777143,-0.0011341793886636,4
0.9,0.01,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003888666118028695,-0.0010712314136722683,4
0.95,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003903315611698646,-0.0009315260796779824,4
0.95,0.002,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004016738298587767,-0.0011564690928225379,4
0.95,0.005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.0040226657570940965,-0.0011492237375610233,4
0.95,0.01,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004140246384688021,-0.0010704288584951116,4
0.8,0.001,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004915614799297809,0.00016311454522413766,12
0.8,0.002,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004610482002485929,0.00023188336387039898,12
0.8,0.005,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004964029213367884,0.00023369999599112806,12
0.8,0.01,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005154774366849301,-0.00017832633203429969,12
0.85,0.001,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005098980381652329,7.802409655147113e-05,12
0.85,0.002,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004800386945457534,-0.00011528570727000907,12
0.85,0.005,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005027098145055695,-3.8507277460177354e-05,12
0.85,0.01,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.0048292316944954375,-0.0002654393484004317,12
0.9,0.001,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004833317617574104,-0.0002376526488876145,12
0.9,0.002,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004957193477462507,-0.0002606346162610433,12
0.9,0.005,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004953611926761396,0.00012253850776775162,12
0.9,0.01,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005027582120399538,0.00022349592125442896,12
0.95,0.001,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004806361172501978,-0.0002233739017687368,12
0.95,0.002,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005150341949472426,-3.486091239365503e-05,12
0.95,0.005,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.004847849002032308,7.249852825695574e-05,12
0.95,0.01,3.0,63,-0.002530485273906769,-0.15942057225612646,0.36507936507936506,-0.005153362803975236,-0.00012937582569528402,12
0.8,0.001,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004505194935920154,-0.00018167642916522368,12
0.8,0.002,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.0047188216256388365,-0.0004854402617011904,12
0.8,0.005,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.00472319892916202,-0.0005037951139908915,12
0.8,0.01,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004888014764647144,-0.000506204877333899,12
0.85,0.001,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004627294961305255,-0.000433636664565786,12
0.85,0.002,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.00492449740617614,-0.000355217546768019,12
0.85,0.005,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004724895103539408,-0.0005152761137646022,12
0.85,0.01,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004921883112545816,-0.0007378351329086184,12
0.9,0.001,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004426777676815568,-0.0001645655897768177,12
0.9,0.002,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004679141052960012,-0.0005889953950673122,12
0.9,0.005,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004499674114041671,-0.0004101658308864391,12
0.9,0.01,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004495829834491297,-0.0004918045377553531,12
0.95,0.001,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.0045915833764846,-0.0007516402738049503,12
0.95,0.002,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004741881263165252,-0.0005156678690312421,12
0.95,0.005,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004723016326348179,-0.0005054195629236427,12
0.95,0.01,1.5,63,-0.0026378588517122605,-0.16618510765787242,0.30158730158730157,-0.004655078736134352,-0.0008149021222470196,12
0.8,0.001,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.0044573792133739115,-0.0010360177606404276,8
0.8,0.002,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.0044245348122060775,-0.0009202624907869173,8
0.8,0.005,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004344463260075703,-0.0008899892685683958,8
0.8,0.01,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004416283740858955,-0.0009816214996745311,8
0.85,0.001,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004351194201770889,-0.0009594106232482299,8
0.85,0.002,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.0045049310357138045,-0.0009014751914238054,8
0.85,0.005,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004506325154324526,-0.0012238943112094932,8
0.85,0.01,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.0044166347858419575,-0.001134854398746097,8
0.9,0.001,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004305459300757846,-0.0010285158087332499,8
0.9,0.002,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004235441675589719,-0.0006553042160803962,8
0.9,0.005,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004441900606620381,-0.0009342989855576918,8
0.9,0.01,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004507280821953694,-0.0011825381803456515,8
0.95,0.001,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004325726793362014,-0.0011463007713780123,8
0.95,0.002,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.0043734953731836435,-0.0010554815149689738,8
0.95,0.005,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004432010659824437,-0.0010657664972989317,8
0.95,0.01,1.5,63,-0.0027407473725470683,-0.1726670844704653,0.3492063492063492,-0.004545805324805583,-0.0011080683041198329,8
0.8,0.001,2.0,63,-0.0027750156740659507,-0.17482598746615488,0.36507936507936506,-0.0048643560354400634,-0.0007715920531022691,8
0.8,0.002,2.0,63,-0.0027750156740659507,-0.17482598746615488,0.36507936507936506,-0.004322358335145446,-0.0009753097091478951,8
0.8,0.005,2.0,63,-0.0027750156740659507,-0.17482598746615488,0.36507936507936506,-0.004588999894994077,-0.0008944380430845292,8
