prob,thr,atr_mult,n_trades,avg_net_return_pct,total_net_return_pct,win_rate,avg_net_return_ci_l,avg_net_return_ci_u,hold
0.7,0.0005,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.004179042117979296,0.0008863926688111477,8
0.7,0.001,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003781862199395565,0.000920775524385478,8
0.7,0.0015,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0037821125895962622,0.00077174960929423,8
0.7,0.002,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.004021767534906179,0.0008791289568464319,8
0.7,0.003,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003793055102855246,0.000876398690015242,8
0.75,0.0005,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003924081431025693,0.0013071669619637702,8
0.75,0.001,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0034242270272232247,0.0011942144436368,8
0.75,0.0015,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0038055104006508686,0.0007885943611315694,8
0.75,0.002,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003592968489033026,0.0011031869248540427,8
0.75,0.003,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003865740801390085,0.0011575928964906478,8
0.8,0.0005,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0038066440364360157,0.0005157461404717037,8
0.8,0.001,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.004039850908680897,0.0009405975260133235,8
0.8,0.0015,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0036513976634002386,0.0007130297724652644,8
0.8,0.002,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003817665537644104,0.0009294371092270806,8
0.8,0.003,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.004071591607995298,0.0011512167792442757,8
0.85,0.0005,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003850437918126672,0.0010347761071839933,8
0.85,0.001,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003830940408283599,0.0009203481388093239,8
0.85,0.0015,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.004097213067934346,0.0010730434120830594,8
0.85,0.002,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0035042488021245835,0.0010434877535354162,8
0.85,0.003,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003585193734340904,0.0010166227942294463,8
0.9,0.0005,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003787873428996322,0.0008844442937041002,8
0.9,0.001,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003571455603687101,0.0007756233266544481,8
0.9,0.0015,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0040594602060199944,0.0010441387929511629,8
0.9,0.002,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.003797271952348509,0.0009326312832207972,8
0.9,0.003,2.0,17,-0.0013934555040040692,-0.023688743568069177,0.35294117647058826,-0.0038119454275851858,0.0011026940754489613,8
0.7,0.0005,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.00394382757325608,0.0007926577498366804,8
0.7,0.001,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004190552500408898,0.0007844495379129606,8
0.7,0.0015,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.00430901971800145,0.0011261005446378234,8
0.7,0.002,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004064525616875692,0.0009928671530850313,8
0.7,0.003,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.00425034298484319,0.000591716713980047,8
0.75,0.0005,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004225654423725316,0.0007704600145155497,8
0.75,0.001,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004313141674533086,0.0010668716717500061,8
0.75,0.0015,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004312195034113595,0.0006440691373525352,8
0.75,0.002,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.0037989955738535236,0.000750275329164006,8
0.75,0.003,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004296230445496715,0.0008602873913355186,8
0.8,0.0005,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004254644729049992,0.0007316353225076938,8
0.8,0.001,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.0041341367156911895,0.0006535525422879649,8
0.8,0.0015,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004198503875123395,0.001174035195047732,8
0.8,0.002,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004360655880802346,0.0009008586266341473,8
0.8,0.003,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004142817130423656,0.000749471906062799,8
0.85,0.0005,2.5,17,-0.0016042367687118353,-0.0272720250681012,0.35294117647058826,-0.004502728742956842,0.0011130908833479045,8
