decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason
2025-06-14 20:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,109246.03855407226,106100.71238737475,112391.3647207698,0.0363459814886459,0.006508321684490463,0.06618364129280134,0.5,False,none
2025-06-15 00:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,107115.37347570699,103092.4918298414,111138.25512157258,0.01556621044524421,-0.022574931536471568,0.053707352426959995,0.5,False,none
2025-06-15 04:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-15 08:00:00,105428.0,2025-06-16 00:00:00,105723.10178571429,0.000853663163485981,90.0,-0.25191752394322026,0.1802519175239432,0.0901259587619716,-0.5222954002291351,999.4777045997708,103764.6665042298,102516.53146983613,105012.80153862346,-0.015776961488126517,-0.027615704842773012,-0.003938218133480026,0.0,False,trailing_sl
2025-06-15 08:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4777045997708,107827.1099160267,103546.64083889272,112107.57899316067,0.027213356551537213,-0.013564468355038696,0.06799118145811313,0.5,False,none
2025-06-15 12:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4777045997708,104487.02315705645,103758.222768052,105215.82354606091,-0.010202122342309335,-0.017105994770452052,-0.0032982499141666153,0.0,False,none
2025-06-15 16:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4777045997708,103283.38384508224,102313.9318213983,104252.83586876617,-0.01909702857221054,-0.02830410850400859,-0.009889948640412493,0.0,False,none
2025-06-15 20:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4777045997708,105384.01411360405,105267.64084425285,105500.38738295525,-0.0019887102156263157,-0.003090792325692969,-0.0008866281055596623,0.0,False,none
2025-06-16 00:00:00,2025-05-18,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4777045997708,108006.15260290435,105920.8282889174,110091.47691689129,0.019677836061990132,-9.551487045475135e-06,0.03936522361102574,0.5,False,none
2025-06-16 04:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-16 08:00:00,107061.8,2025-06-16 12:00:00,107746.26142857142,0.0008401969088319024,89.95299341397937,-0.5750823765003747,0.1804810692044591,0.09024053460222956,-0.8458039803070635,998.6319006194637,105898.45136732061,105446.65978816162,106350.24294647962,-0.010866141169673837,-0.015086055080695267,-0.006646227258652406,0.0,False,trailing_sl
2025-06-16 08:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-16 12:00:00,106884.0,2025-06-16 12:00:00,107746.26142857142,0.000840882368322216,89.87687105575174,-0.7250604321700351,0.18047880254367352,0.09023940127183676,-0.9957786359855454,997.6361219834782,102106.96440993308,101176.27437480997,103037.65444505616,-0.044693555976596085,-0.05340103438494417,-0.035986077568247996,0.0,False,trailing_sl
