decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason
2025-08-04 00:00:00,2025-07-28 01:00:00,STRONG_BUY,LONG,2025-08-04 01:00:00,114899.86,2025-08-04 04:00:00,114417.96142857143,0.0005221938477557762,60.0,-0.25164446924229483,0.11974835553075769,0.059874177765378844,-0.43126700253843137,999.5687329974616,120456.7382605082,120456.7382605082,120456.7382605082,0.04836270276466109,0.04836270276466109,0.04836270276466109,1.0,False,trailing_sl
2025-08-04 01:00:00,2025-07-28 01:00:00,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,120120.27854135186,120120.27854135186,120120.27854135186,0.04751221258755716,0.04751221258755716,0.04751221258755716,1.0,False,none
2025-08-04 02:00:00,2025-07-28 01:00:00,HOLD,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,116923.91622797442,116923.91622797442,116923.91622797442,0.018519643895702147,0.018519643895702147,0.018519643895702147,1.0,False,none
2025-08-04 03:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,120456.7382605082,120456.7382605082,120456.7382605082,0.05137555137838748,0.05137555137838748,0.05137555137838748,1.0,False,none
2025-08-04 04:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,117359.96084561493,117359.96084561493,117359.96084561493,0.026021319023713865,0.026021319023713865,0.026021319023713865,1.0,False,none
2025-08-04 05:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,116881.65456213956,116881.65456213956,116881.65456213956,0.02177084649770943,0.02177084649770943,0.02177084649770943,1.0,False,none
2025-08-04 06:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,117981.01761429232,117981.01761429232,117981.01761429232,0.03108845238342387,0.03108845238342387,0.03108845238342387,1.0,False,none
2025-08-04 07:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,119621.90776765575,119621.90776765575,119621.90776765575,0.04333893633680618,0.04333893633680618,0.04333893633680618,1.0,False,none
2025-08-04 08:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,118277.869143366,118277.869143366,118277.869143366,0.032577401210131265,0.032577401210131265,0.032577401210131265,1.0,False,none
2025-08-04 09:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.5687329974616,116523.04357678798,116523.04357678798,116523.04357678798,0.01921807037973527,0.01921807037973527,0.01921807037973527,1.0,False,none
