decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason,p_pos_bucket
2025-06-21 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-22 00:00:00,102120.02,2025-06-22 12:00:00,100843.17607142858,0.000875352306751,89.39099507246426,1.1176882782360824,0.1776643018666924,0.0888321509333462,0.8511918254360438,994.0844704083725,-0.1437481605649914,-0.1887690688000487,-0.0987272523299342,-0.1437481605649914,-0.1887690688000487,-0.0987272523299342,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-22 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-22 20:00:00,98882.85,2025-06-22 20:00:00,100315.89571428573,0.0009047838157653,89.4676023367535,-1.2965965695376125,0.1802318012430446,0.0901159006215223,-1.5669442714021793,992.51752613697,-0.0448532164680812,-0.0524162213077008,-0.0372902116284615,-0.0448532164680812,-0.0524162213077008,-0.0372902116284615,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-22 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-23 00:00:00,100963.87,2025-06-23 12:00:00,102524.55035714286,0.0008847380488914,89.3265773523273,-1.3807932941217445,0.1800339479987763,0.0900169739993881,-1.6508442161199088,990.8666819208502,-0.2570237749497502,-0.2659787600155439,-0.2480687898839565,-0.2570237749497502,-0.2659787600155439,-0.2480687898839565,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-25 08:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-25 12:00:00,107198.02,2025-06-26 12:00:00,107313.6,0.0008318997064766,89.17800137287651,-0.0961509680745709,0.1784521537138276,0.0892260768569138,-0.3638291986453124,990.5028527222048,-0.1132468846293142,-0.1309275763081531,-0.0955661929504753,-0.1132468846293142,-0.1309275763081531,-0.0955661929504753,0.0,True,time_exit,"(-0.001, 1.0]"
2025-06-26 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-26 20:00:00,107532.97,2025-06-27 20:00:00,107047.59,0.0008290039486959,89.14525674499843,0.4023819366180229,0.1778881315533788,0.0889440657766894,0.1355497392879546,990.6384024614928,-0.1271646892625204,-0.1460623203870871,-0.1082670581379537,-0.1271646892625204,-0.1460623203870871,-0.1082670581379537,0.0,True,time_exit,"(-0.001, 1.0]"
2025-06-27 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-27 20:00:00,106801.02,2025-06-28 20:00:00,107296.79,0.0008347996697178,89.15745622153435,-0.4138686322560322,0.1787287810753247,0.0893643905376623,-0.6819618038690193,989.9564406576236,-0.1622839707389387,-0.2681566526120798,-0.0564112888657975,-0.1622839707389387,-0.2681566526120798,-0.0564112888657975,0.0,True,time_exit,"(-0.001, 1.0]"
2025-06-29 00:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-29 04:00:00,107210.78,2025-06-29 08:00:00,108050.73892857145,0.0008310365772843,89.09607965918613,-0.698036593059438,0.1788901959114317,0.0894450979557158,-0.9663718869265856,988.9900687706972,-0.1665539080385391,-0.2690106400719999,-0.0640971760050783,-0.1665539080385391,-0.2690106400719999,-0.0640971760050783,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-29 08:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-29 12:00:00,108477.12,2025-06-29 12:00:00,108494.70892857145,0.0008205334561736,89.00910618936274,-0.0144323043511121,0.1780326446830766,0.0890163223415383,-0.281481271375727,988.7085874993214,-0.2539105890753893,-0.2864819762793699,-0.2213392018714087,-0.2539105890753893,-0.2864819762793699,-0.2213392018714087,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-29 12:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-29 16:00:00,107750.72,2025-06-29 20:00:00,108108.82071428571,0.0008258299608108,88.98377287493892,-0.2957302988449008,0.1782632760487227,0.0891316380243613,-0.563125212917985,988.1454622864036,-0.1451325322537903,-0.2439947980677878,-0.0462702664397929,-0.1451325322537903,-0.2439947980677878,-0.0462702664397929,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-29 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-29 20:00:00,107406.8,2025-06-29 20:00:00,108108.82071428571,0.0008280024319296,88.93309160577631,-0.5812748586935242,0.1784474580702461,0.089223729035123,-0.8489460457988934,987.2965162406044,-0.1274815561736628,-0.2090084678350264,-0.0459546445122992,-0.1274815561736628,-0.2090084678350264,-0.0459546445122992,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-06-30 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-06-30 20:00:00,107745.97,2025-07-01 12:00:00,106908.46142857143,0.0008246868672828,88.8566864616544,0.6906823200939791,0.1770226906032148,0.0885113453016074,0.4251482841891568,987.7216645247936,-0.1181045653804192,-0.2029068227514747,-0.0333023080093636,-0.1181045653804192,-0.2029068227514747,-0.0333023080093636,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-01 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-02 00:00:00,105681.13,2025-07-02 04:00:00,106431.2675,0.0008411619918071,88.89494980723143,-0.6309871536292412,0.1784208867680921,0.089210443384046,-0.8986184837813793,986.8230460410124,-0.1835523210308864,-0.2333744991001837,-0.1337301429615891,-0.1835523210308864,-0.2333744991001837,-0.1337301429615891,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-02 00:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-02 04:00:00,106194.7,2025-07-02 08:00:00,107448.56607142858,0.0008363324548559,88.8140741436911,-1.0486488895784494,0.1786767971769606,0.0893383985884803,-1.3166640853438905,985.5063819556684,-0.118631347411786,-0.1886279024937555,-0.0486347923298165,-0.118631347411786,-0.1886279024937555,-0.0486347923298165,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-02 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-02 20:00:00,109676.14,2025-07-03 08:00:00,109954.57714285712,0.0008087043761387,88.69557437601016,-0.2251733359081431,0.1776163220879284,0.0888081610439642,-0.4915978190400358,985.0147841366284,-0.1276314633571854,-0.1926132442984617,-0.062649682415909,-0.1276314633571854,-0.1926132442984617,-0.062649682415909,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-03 04:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-03 08:00:00,109279.99,2025-07-03 12:00:00,110365.88321428571,0.0008112311373042,88.65133057229654,-0.8809103872159576,0.178183571531809,0.0890917857659045,-1.1481857445136712,983.8665983921148,-0.136748591522167,-0.2004698163327278,-0.0730273667116062,-0.136748591522167,-0.2004698163327278,-0.0730273667116062,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-03 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-04 00:00:00,109584.77,2025-07-04 12:00:00,108947.78464285714,0.0008080319359641,88.54799385529031,0.514704511312992,0.1765812831992676,0.0882906415996338,0.2498325865140905,984.1164309786288,-0.1705537825737529,-0.2698106149790427,-0.0712969501684632,-0.1705537825737529,-0.2698106149790427,-0.0712969501684632,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-04 08:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-04 12:00:00,108888.0,2025-07-04 12:00:00,108947.78464285714,0.0008134089962904,88.5704787880766,-0.0486293663400068,0.1771895869424932,0.0885947934712466,-0.3144137467537466,983.8020172318752,-0.1536964468262538,-0.2664391478295428,-0.0409537458229647,-0.1536964468262538,-0.2664391478295428,-0.0409537458229647,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-04 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-05 00:00:00,107984.25,2025-07-06 00:00:00,108050.49,0.000819954591071,88.54218155086875,-0.0543137921125535,0.17713867689385,0.088569338446925,-0.3200218074533286,983.4819954244216,-0.1356141303870679,-0.2191898456142639,-0.0520384151598719,-0.1356141303870679,-0.2191898456142639,-0.0520384151598719,0.0,True,time_exit,"(-0.001, 1.0]"
2025-07-05 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-06 00:00:00,108198.12,2025-07-06 12:00:00,108565.64428571428,0.0008180676299014,88.51337958819795,-0.3006597213455285,0.1773274188977414,0.0886637094488707,-0.5666508496921406,982.9153445747296,-0.143603479400577,-0.1543326186963895,-0.1328743401047644,-0.143603479400577,-0.1543326186963895,-0.1328743401047644,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-06 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-06 20:00:00,108538.45,2025-07-06 20:00:00,109329.1675,0.0008150326544346,88.46238101172565,-0.644460582932952,0.1775692226063842,0.0887846113031921,-0.9108144168425284,982.0045301578872,-0.0119171185950783,-0.0165429367568031,-0.0072913004333535,-0.0119171185950783,-0.0165429367568031,-0.0072913004333535,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-07 16:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-07 20:00:00,108056.67,2025-07-08 00:00:00,108461.98357142856,0.0008179079339962,88.38040771420984,-0.3315091858277691,0.1770923246142474,0.0885461623071237,-0.5971476727491403,981.407382485138,-0.1155431964209828,-0.1164267161739862,-0.1146596766679794,-0.1155431964209828,-0.1164267161739862,-0.1146596766679794,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-07 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-08 00:00:00,108262.94,2025-07-08 00:00:00,108461.98357142856,0.0008158531850664,88.32666442366242,-0.1623903317170088,0.1768157191790418,0.0884078595895209,-0.4276139104855715,980.9797685746524,-0.1555953735763712,-0.2331854917162954,-0.0780052554364469,-0.1555953735763712,-0.2331854917162954,-0.0780052554364469,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-08 04:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-08 08:00:00,108484.61,2025-07-09 08:00:00,109058.27,0.0008138313736088,88.28817917171871,-0.4668625057844468,0.1770432208492218,0.0885216104246109,-0.7324273370582797,980.247341237594,-0.063787478427133,-0.0753988454066679,-0.052176111447598,-0.063787478427133,-0.0753988454066679,-0.052176111447598,0.0,True,time_exit,"(-0.001, 1.0]"
2025-07-09 12:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-09 16:00:00,109071.32,2025-07-09 16:00:00,110480.9875,0.0008088492988934,88.22226071138347,-1.1402085690478834,0.1775847299918148,0.0887923649959074,-1.4065856640356056,978.8407555735586,-0.0426748878831879,-0.067625763086605,-0.0177240126797708,-0.0426748878831879,-0.067625763086605,-0.0177240126797708,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-09 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-10 00:00:00,111234.0,2025-07-10 16:00:00,111938.92428571428,0.0007919850765199,88.09566800162027,-0.5582895143621974,0.1767496255176027,0.0883748127588013,-0.8234139526386015,978.01734162092,-0.2702274333489366,-0.2897453451340794,-0.2507095215637938,-0.2702274333489366,-0.2897453451340794,-0.2507095215637938,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-10 20:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-11 00:00:00,116010.01,2025-07-11 04:00:00,117193.04,0.0007587410840313,88.0215607458828,-0.8976134646415675,0.1769407349564071,0.0884703674782035,-1.163024567076178,976.8543170538438,-0.2534189053587564,-0.2699456571474194,-0.2368921535700935,-0.2534189053587564,-0.2699456571474194,-0.2368921535700935,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-12 04:00:00,2025-05-18,STRONG_SELL,SHORT,2025-07-12 08:00:00,117731.99,2025-07-13 08:00:00,118072.01,0.0007467544593007,87.91688853484594,-0.2539114512514177,0.1760876885209433,0.0880438442604716,-0.5180429840328327,976.336274069811,-0.0451559446572235,-0.0658911885406806,-0.0244207007737664,-0.0451559446572235,-0.0658911885406806,-0.0244207007737664,0.0,True,time_exit,"(-0.001, 1.0]"
2025-07-13 12:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-13 16:00:00,118672.23,2025-07-14 00:00:00,119468.10964285712,0.0007404450448625,87.87026466628299,-0.5893051378605036,0.1763298344704265,0.0881649172352132,-0.8537998895661434,975.4824741802448,-0.1089083895211663,-0.1656948970684324,-0.0521218819739002,-0.1089083895211663,-0.1656948970684324,-0.0521218819739002,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-13 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-14 00:00:00,119086.65,2025-07-14 00:00:00,120242.47607142857,0.0007372230445328,87.79342267622204,-0.8521016153290549,0.1764389469677731,0.0882194734838865,-1.1167600357807146,974.3657141444642,-0.0375445026145072,-0.0466161401337739,-0.0284728650952405,-0.0375445026145072,-0.0466161401337739,-0.0284728650952405,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-14 04:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-14 08:00:00,122736.04,2025-07-14 12:00:00,121174.165,0.0007144838164324,87.69291427300178,-1.1159344107903708,0.1742698941352131,0.0871349470676065,-1.3773392519931906,972.988374892471,0.0667489432212985,0.0511528741465736,0.0823450122960235,0.0667489432212985,0.0511528741465736,0.0823450122960235,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-14 08:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-14 12:00:00,121467.23,2025-07-14 12:00:00,121416.71214285714,0.0007209265720501,87.56895374032239,0.0364196655773157,0.1751014878150674,0.0875507439075337,-0.2262325661452854,972.7621423263256,-0.2590706539612499,-0.3614100371872162,-0.1567312707352836,-0.2590706539612499,-0.3614100371872162,-0.1567312707352836,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-14 16:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-14 20:00:00,119939.42,2025-07-15 00:00:00,118565.68392857142,0.000729940104841,87.54859280936931,-1.002745052002444,0.1740944405667361,0.087047220283368,-1.2638867128525484,971.4982556134732,0.2144613723058107,0.1440844261569086,0.2848383184547128,0.2144613723058107,0.1440844261569086,0.2848383184547128,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-17 12:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-17 16:00:00,118881.99,2025-07-17 20:00:00,118744.50035714288,0.0007354759371475,87.43484300521258,-0.1011203239284315,0.1747685656864967,0.0873842828432483,-0.3632731724581766,971.1349824410148,0.0321059709433031,0.0123233706368084,0.0518885712497979,0.0321059709433031,0.0123233706368084,0.0518885712497979,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-17 16:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-17 20:00:00,118959.66,2025-07-17 20:00:00,118744.50035714288,0.0007347208996704,87.40214841969134,-0.1580822863727682,0.1746462145530099,0.0873231072765049,-0.4200516082022831,970.7149308328128,0.1963339499226372,0.1562754041170928,0.2363924957281817,0.1963339499226372,0.1562754041170928,0.2363924957281817,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-17 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-18 00:00:00,119177.56,2025-07-19 00:00:00,118322.54,0.0007330603494059,87.36434377495314,0.6267812599491112,0.1741019062899571,0.0870509531449785,0.3656284005141754,971.0805592333268,-0.2205156520224082,-0.3536990367994478,-0.0873322672453686,-0.2205156520224082,-0.3536990367994478,-0.0873322672453686,0.0,True,time_exit,"(-0.001, 1.0]"
2025-07-18 20:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-19 00:00:00,117924.84,2025-07-20 00:00:00,117958.01,0.0007411267238607,87.39725033099941,0.0245831734304587,0.1748190838354293,0.0874095419177146,-0.2376454523226852,970.8429137810042,0.1762774067921189,0.1734712569509282,0.1790835566333096,0.1762774067921189,0.1734712569509282,0.1790835566333096,1.0,True,time_exit,"(-0.001, 1.0]"
2025-07-19 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-20 00:00:00,117840.01,2025-07-20 20:00:00,117655.91892857142,0.0007414787408817,87.37586224029037,0.1364996158504253,0.1746152248647303,0.0873076124323651,-0.1254232214466701,970.7174905595576,-0.1713740879941852,-0.2381962877245788,-0.1045518882637915,-0.1713740879941852,-0.2381962877245788,-0.1045518882637915,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-20 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-21 00:00:00,117265.11,2025-07-21 00:00:00,117828.75357142856,0.0007450176284349,87.36457415036017,-0.4199243968682962,0.1751490726975886,0.0875745363487943,-0.6826480059146791,970.0348425536428,-0.2653675918176288,-0.3331708754584928,-0.1975643081767647,-0.2653675918176288,-0.3331708754584928,-0.1975643081767647,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-21 00:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-21 04:00:00,118404.01,2025-07-21 04:00:00,118333.09214285716,0.0007373325939706,87.30313582982785,-0.0522900475659776,0.1745539816120897,0.0872769908060448,-0.3141210199841122,969.7207215336588,0.1883850695749525,0.1094420375651506,0.2673281015847545,0.1883850695749525,0.1094420375651506,0.2673281015847545,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-21 12:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-21 16:00:00,118313.16,2025-07-21 16:00:00,116735.81,0.0007376598253146,87.27486493802928,-1.1635477254601347,0.1733861821505984,0.0866930910752992,-1.4236269986860324,968.2970945349728,0.2322846287019053,0.1761662876698788,0.2884029697339317,0.2322846287019053,0.1761662876698788,0.2884029697339317,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-21 16:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-21 20:00:00,116767.67,2025-07-22 04:00:00,116639.62892857144,0.0007463259180229,87.14673850814755,-0.0955603701785645,0.1741979166461165,0.0870989583230582,-0.3568572451477394,967.9402372898252,0.1041101067017476,0.0445962211591765,0.1636239922443187,0.1041101067017476,0.0445962211591765,0.1636239922443187,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-22 12:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-22 16:00:00,118912.04,2025-07-23 16:00:00,118393.64,0.0007325971479093,87.11462135608426,0.3797783614762102,0.1738494643506923,0.0869247321753461,0.1190041649501717,968.0592414547752,-0.126578568111917,-0.1637898748634758,-0.0893672613603581,-0.126578568111917,-0.1637898748634758,-0.0893672613603581,0.0,True,time_exit,"(-0.001, 1.0]"
2025-07-23 16:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-23 20:00:00,118393.64,2025-07-24 12:00:00,119227.72357142858,0.0007358953718369,87.12533173092977,-0.6137982399395235,0.1748644617017991,0.0874322308508995,-0.8760949324922221,967.183146522283,-0.1365798487189545,-0.1727684066959763,-0.1003912907419326,-0.1365798487189545,-0.1727684066959763,-0.1003912907419326,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-24 08:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-24 12:00:00,118600.0,2025-07-25 00:00:00,117474.07035714286,0.0007339501111889,87.04648318700546,-0.8263761865658944,0.173266590187445,0.0866332950937225,-1.086276071847062,966.096870450436,0.1316317998240493,0.0941352687793196,0.1691283308687791,0.1316317998240493,0.0941352687793196,0.1691283308687791,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-24 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-25 00:00:00,118340.98,2025-07-25 00:00:00,117250.09071428572,0.0007347304233963,86.94871834053923,0.8015095467713957,0.173095927134307,0.0865479635671535,0.5418656560699351,966.638736106506,-0.1971658719314671,-0.339067830392088,-0.0552639134708463,-0.1971658719314671,-0.339067830392088,-0.0552639134708463,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-25 08:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-25 12:00:00,116543.59,2025-07-25 20:00:00,117001.2575,0.0007464802332722,86.99748624958553,-0.3416397421611247,0.1743366122413322,0.0871683061206661,-0.603144660523123,966.0355914459828,-0.1175744214865599,-0.1304576905055566,-0.1046911524675633,-0.1175744214865599,-0.1304576905055566,-0.1046911524675633,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-25 20:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-26 00:00:00,117614.31,2025-07-27 00:00:00,118182.83,0.0007392230012669,86.94320323013845,0.4202630606802749,0.1743066695209571,0.0871533347604785,0.1588030563988391,966.1943945023816,0.1898371056875177,0.1807693920414727,0.1989048193335626,0.1898371056875177,0.1807693920414727,0.1989048193335626,1.0,True,time_exit,"(-0.001, 1.0]"
2025-07-26 20:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-27 00:00:00,117919.99,2025-07-27 20:00:00,118738.00571428573,0.000737427941651,86.95749550521435,0.6032276444239352,0.1745182186548526,0.0872591093274263,0.3414503164416562,966.5358448188232,0.1729713927276131,0.1001319480563588,0.2458108373988674,0.1729713927276131,0.1001319480563588,0.2458108373988674,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-28 00:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-28 04:00:00,119287.99,2025-07-28 08:00:00,118761.08321428573,0.0007292287013444,86.98822603369409,-0.384235551076022,0.1735922165163121,0.086796108258156,-0.6446238758504903,965.8912209429728,0.2022848548321268,0.1221666947042776,0.282403014959976,0.2022848548321268,0.1221666947042776,0.282403014959976,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-28 12:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-28 16:00:00,118174.89,2025-07-29 00:00:00,117602.56285714284,0.0007356064379232,86.93020988486755,-0.4210075308839152,0.1734394122388511,0.0867197061194255,-0.681166649242192,965.2100542937306,0.0888351954955717,0.0312735340303319,0.1463968569608114,0.0888351954955717,0.0312735340303319,0.1463968569608114,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-29 00:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-29 04:00:00,118764.85,2025-07-29 12:00:00,118026.2192857143,0.0007314361520806,86.86890488643576,-0.5402612074657237,0.1731975485654057,0.0865987742827028,-0.8000575303138324,964.4099967634168,0.1977790758748022,0.1140562925810933,0.2815018591685111,0.1977790758748022,0.1140562925810933,0.2815018591685111,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-29 08:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-29 12:00:00,118592.38,2025-07-29 12:00:00,117641.43678571428,0.000731892721174,86.79689970870751,-0.6959884167855819,0.1728978110006294,0.0864489055003147,-0.955335133286526,963.4546616301304,0.1909557959159377,0.1091965184217868,0.2727150734100886,0.1909557959159377,0.1091965184217868,0.2727150734100886,1.0,True,trailing_sl,"(-0.001, 1.0]"
