prob,thr,atr_mult,n_trades,avg_net_return_pct,total_net_return_pct,win_rate,avg_net_return_ci_l,avg_net_return_ci_u,hold
0.7,0.0005,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004793470937105963,0.00012458784082162517,12
0.7,0.001,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004686243463424196,0.0001537975326877072,12
0.7,0.0015,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004683912926389889,-6.687826051723924e-05,12
0.7,0.002,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004642934078963835,-0.00010544843539001439,12
0.7,0.003,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0048370887297432,2.9868326127569245e-05,12
0.75,0.0005,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004718866097253821,4.5415076375021756e-05,12
0.75,0.001,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004694147350997538,0.0002899041084129684,12
0.75,0.0015,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.005064870127713598,-8.176980574829906e-05,12
0.75,0.002,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004573903989156776,2.8341124382286336e-05,12
0.75,0.003,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004506995725471406,0.0001811836603184359,12
0.8,0.0005,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004811120358944846,-3.579923347602188e-05,12
0.8,0.001,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0045979648606462266,8.209285809050296e-05,12
0.8,0.0015,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0046808516489831205,-9.902606528048373e-05,12
0.8,0.002,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004852222945791334,0.00027873453321547757,12
0.8,0.003,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004561587377275905,3.7889786069748006e-05,12
0.85,0.0005,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004784874759206756,-1.680100763676533e-05,12
0.85,0.001,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004663120003113453,2.0230504022842425e-05,12
0.85,0.0015,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004782790925404945,-0.0001764654207840113,12
0.85,0.002,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004797562246497418,0.00010191540022614635,12
0.85,0.003,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0046581738478043986,0.000298660484642074,12
0.9,0.0005,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0048266658561399965,-6.414106074915668e-05,12
0.9,0.001,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004484603190321571,-0.0003204560472269614,12
0.9,0.0015,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.004753243300272118,4.6345862337877054e-05,12
0.9,0.002,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.0048605082330829994,-0.00023162566292803672,12
0.9,0.003,2.5,63,-0.0024015874557130655,-0.15130000970992313,0.36507936507936506,-0.005018270577261367,5.464191185132021e-05,12
0.7,0.0005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004693744047963811,-0.0002638173914824953,12
0.7,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004603919613192102,-0.0002144259542128122,12
0.7,0.0015,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004756017980149121,-0.0004360559902177256,12
0.7,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004395169157859897,0.00031470419950245716,12
0.7,0.003,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.0046243511899206865,0.00015023342415315037,12
0.75,0.0005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004634042813054024,-0.00024964228380671723,12
0.75,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004845085535013272,-0.0002813525921754663,12
0.75,0.0015,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004670253674775467,-0.0001420353005556004,12
0.75,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004750554561725493,-0.0003120651573193505,12
0.75,0.003,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004784495697747054,6.618592317186273e-05,12
0.8,0.0005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.00469701347217936,4.444322198201123e-05,12
0.8,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004855481745442853,0.00011649486722990493,12
0.8,0.0015,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004593965448317283,1.5983941535627213e-05,12
0.8,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004661149792530996,-0.00012631641738891205,12
0.8,0.003,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004636817582935565,-0.0003442013819858647,12
0.85,0.0005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004629472714697417,-0.0003501583524220202,12
0.85,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004536141338459316,-0.00012043881227049713,12
0.85,0.0015,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004679089048834058,-8.878944015384854e-05,12
0.85,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004657781590075937,4.846144442518216e-05,12
0.85,0.003,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004815034701337463,-0.0002719219087387479,12
0.9,0.0005,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004707536524260297,-0.00015020540206762446,12
0.9,0.001,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.0047893940661736575,-6.576159945568137e-05,12
0.9,0.0015,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004661586556689681,-3.4649527700727414e-05,12
0.9,0.002,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004774101948990643,6.519002147950003e-05,12
0.9,0.003,2.0,63,-0.0024303420808299303,-0.1531115510922856,0.3492063492063492,-0.004610987113043923,-0.000213103053665705,12
0.7,0.0005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003943075265546336,-0.0010559023271538806,4
0.7,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004099781499672907,-0.0011167714229888613,4
0.7,0.0015,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003776833981760762,-0.0008339304221982385,4
0.7,0.002,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003897137152478208,-0.0010646730155929739,4
0.7,0.003,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.003976502224053368,-0.0011755433412593203,4
0.75,0.0005,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004036457272328655,-0.0011576067044181287,4
0.75,0.001,1.5,63,-0.002526766900429191,-0.15918631472703904,0.30158730158730157,-0.004024806605038127,-0.0008683194071941342,4
