decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason
2025-08-04 00:00:00,2025-07-28 01:00:00,STRONG_BUY,LONG,2025-08-04 01:00:00,114899.86,2025-08-04 02:00:00,114797.9,0.0005221938477557762,60.0,-0.05324288471718228,0.11994675711528281,0.059973378557641406,-0.2331630203901065,999.7668369796099,119998.30334051623,119998.30334051623,119998.30334051623,0.0443728381983046,0.0443728381983046,0.0443728381983046,1.0,False,time_exit
2025-08-04 01:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,119834.56296575708,119834.56296575708,119834.56296575708,0.04502062200521449,0.04502062200521449,0.04502062200521449,1.0,False,none
2025-08-04 02:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118343.10451792339,118343.10451792339,118343.10451792339,0.03088213737292579,0.03088213737292579,0.03088213737292579,1.0,False,none
2025-08-04 03:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,119998.30334051623,119998.30334051623,119998.30334051623,0.047374220496130964,0.047374220496130964,0.047374220496130964,1.0,False,none
2025-08-04 04:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118538.18346365933,118538.18346365933,118538.18346365933,0.03632194894859727,0.03632194894859727,0.03632194894859727,1.0,False,none
2025-08-04 05:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118324.1973674104,118324.1973674104,118324.1973674104,0.03438144983638085,0.03438144983638085,0.03438144983638085,1.0,False,none
2025-08-04 06:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118816.03369910392,118816.03369910392,118816.03369910392,0.03838602838347497,0.03838602838347497,0.03838602838347497,1.0,False,none
2025-08-04 07:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,119592.0274923916,119592.0274923916,119592.0274923916,0.0430783214110511,0.0430783214110511,0.0430783214110511,1.0,False,none
2025-08-04 08:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118948.84002439505,118948.84002439505,118948.84002439505,0.038435042826762515,0.038435042826762515,0.038435042826762515,1.0,False,none
2025-08-04 09:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118163.76091177827,118163.76091177827,118163.76091177827,0.033569298298918325,0.033569298298918325,0.033569298298918325,1.0,False,none
2025-08-04 10:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,118163.76091177827,118163.76091177827,118163.76091177827,0.03423954707577348,0.03423954707577348,0.03423954707577348,1.0,False,none
2025-08-04 11:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7668369796099,119998.30334051623,119998.30334051623,119998.30334051623,0.04808336765577933,0.04808336765577933,0.04808336765577933,1.0,False,none
2025-08-04 12:00:00,2025-07-28 01:00:00,STRONG_BUY,LONG,2025-08-04 13:00:00,114444.36,2025-08-04 14:00:00,114736.78,0.0005241499906048371,59.9860102187766,0.15327194025266555,0.12012529237780586,0.06006264618890293,-0.026915998314043246,999.7399209812959,118930.56526118975,118930.56526118975,118930.56526118975,0.0391998807209875,0.0391998807209875,0.0391998807209875,1.0,False,time_exit
2025-08-04 13:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119394.17450062667,119394.17450062667,119394.17450062667,0.03898827975025008,0.03898827975025008,0.03898827975025008,1.0,False,none
2025-08-04 14:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119998.30334051623,119998.30334051623,119998.30334051623,0.04585733834012275,0.04585733834012275,0.04585733834012275,1.0,False,none
2025-08-04 15:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119601.9533288989,119601.9533288989,119601.9533288989,0.041592960905186147,0.041592960905186147,0.041592960905186147,1.0,False,none
2025-08-04 16:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119998.30334051623,119998.30334051623,119998.30334051623,0.04073948483114828,0.04073948483114828,0.04073948483114828,1.0,False,none
2025-08-04 17:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,118717.3596552923,118717.3596552923,118717.3596552923,0.030591590745445367,0.030591590745445367,0.030591590745445367,1.0,False,none
2025-08-04 18:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119998.30334051623,119998.30334051623,119998.30334051623,0.04384800645277885,0.04384800645277885,0.04384800645277885,1.0,False,none
2025-08-04 19:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119899.45014408776,119899.45014408776,119899.45014408776,0.04462394449447348,0.04462394449447348,0.04462394449447348,1.0,False,none
2025-08-04 20:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,118482.2700824072,118482.2700824072,118482.2700824072,0.03196801171591521,0.03196801171591521,0.03196801171591521,1.0,False,none
2025-08-04 21:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,119907.53941029112,119907.53941029112,119907.53941029112,0.04166800444936389,0.04166800444936389,0.04166800444936389,1.0,False,none
2025-08-04 22:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,118863.41032774288,118863.41032774288,118863.41032774288,0.030674210573922136,0.030674210573922136,0.030674210573922136,1.0,False,none
2025-08-04 23:00:00,2025-07-28 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.7399209812959,118163.76091177827,118163.76091177827,118163.76091177827,0.02701951328662703,0.02701951328662703,0.02701951328662703,1.0,False,none
2025-08-05 00:00:00,2025-07-29 01:00:00,STRONG_BUY,LONG,2025-08-05 01:00:00,114886.97,2025-08-05 02:00:00,114719.27,0.0005221166095587494,59.984395258877754,-0.08755895542300075,0.11988123156233252,0.05994061578116626,-0.26738080276649956,999.4725401785294,120183.19788394927,120183.19788394927,120183.19788394927,0.04609955632866654,0.04609955632866654,0.04609955632866654,1.0,False,time_exit
2025-08-05 01:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,119819.82570518125,119819.82570518125,119819.82570518125,0.04456280994588137,0.04456280994588137,0.04456280994588137,1.0,False,none
2025-08-05 02:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,117694.60604854368,117694.60604854368,117694.60604854368,0.02593580004949187,0.02593580004949187,0.02593580004949187,1.0,False,none
2025-08-05 03:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,120183.19788394927,120183.19788394927,120183.19788394927,0.05186864405897117,0.05186864405897117,0.05186864405897117,1.0,False,none
2025-08-05 04:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,117810.90401255256,117810.90401255256,117810.90401255256,0.030373473299726853,0.030373473299726853,0.030373473299726853,1.0,False,none
2025-08-05 05:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,117683.33439079723,117683.33439079723,117683.33439079723,0.0286466153633846,0.0286466153633846,0.0286466153633846,1.0,False,none
2025-08-05 06:00:00,2025-07-29 01:00:00,STRONG_BUY,NONE,,,,,0.0,0.0,0.0,0.0,0.0,0.0,999.4725401785294,117976.546781226,117976.546781226,117976.546781226,0.033262938793590345,0.033262938793590345,0.033262938793590345,1.0,False,none
